# Segment list file created Sun May 04 04:40:44 PM CDT 2008 by siemens on serenity.phys.uwm.edu
# Input: web-based segment information (run S5, ifos H1)
# H1 segment info extracted from seg_cit at 893865614
# Don't analyze data with the following flags: H1:AS_TRIGGER:v1 H1:AS_TRIGGER:v2 H1:AS_TRIGGER:v10 H1:AS_TRIGGER:v11 H1:AS_TRIGGER:v99 H1:ASC_Overflow:v0 H1:ASC_Overflow:v1 H1:ASC_Overflow:v10 H1:ASC_Overflow:v11 H1:ASC_Overflow:v12 H1:ASC_Overflow:v13 H1:ASC_Overflow:v99 H1:ASI_CORR_OVERFLOW:v0 H1:ASI_CORR_OVERFLOW:v1 H1:ASI_CORR_OVERFLOW:v2 H1:ASI_CORR_OVERFLOW:v3 H1:ASI_CORR_OVERFLOW:v10 H1:ASI_CORR_OVERFLOW:v11 H1:ASI_CORR_OVERFLOW:v12 H1:ASI_CORR_OVERFLOW:v99 H1:CALIB_BAD_COEFFS_60:v1 H1:CALIB_BAD_COEFFS_60:v2 H1:CALIB_BAD_COEFFS_60:v10 H1:CALIB_BAD_COEFFS_60:v99 H1:CALIB_DROPOUT_1SAMPLE:v1 H1:CALIB_DROPOUT_1SAMPLE:v3 H1:CALIB_DROPOUT_1SAMPLE:v4 H1:CALIB_DROPOUT_1SAMPLE:v10 H1:CALIB_DROPOUT_1SAMPLE:v11 H1:CALIB_DROPOUT_1SAMPLE:v99 H1:CALIB_DROPOUT_1SEC:v1 H1:CALIB_DROPOUT_1SEC:v3 H1:CALIB_DROPOUT_1SEC:v4 H1:CALIB_DROPOUT_1SEC:v10 H1:CALIB_DROPOUT_1SEC:v11 H1:CALIB_DROPOUT_1SEC:v99 H1:CALIB_DROPOUT_AWG_STUCK:v1 H1:CALIB_DROPOUT_AWG_STUCK:v3 H1:CALIB_DROPOUT_AWG_STUCK:v4 H1:CALIB_DROPOUT_AWG_STUCK:v10 H1:CALIB_DROPOUT_AWG_STUCK:v11 H1:CALIB_DROPOUT_AWG_STUCK:v99 H1:CALIB_GLITCH_ZG:v1 H1:CALIB_GLITCH_ZG:v3 H1:CALIB_GLITCH_ZG:v4 H1:CALIB_GLITCH_ZG:v10 H1:CALIB_GLITCH_ZG:v11 H1:CALIB_GLITCH_ZG:v99 H1:CORRUPTED_RDS_C03_LX:v10 H1:CORRUPTED_RDS_C03_LX:v11 H1:CORRUPTED_RDS_C03_LX:v99 H1:INVALID_DARMERR:v1 H1:INVALID_DARMERR:v10 H1:INVALID_DARMERR:v99 H1:LSC_OVERFLOW:v0 H1:LSC_OVERFLOW:v1 H1:LSC_OVERFLOW:v10 H1:LSC_OVERFLOW:v11 H1:LSC_OVERFLOW:v99 H1:MASTER_OVERFLOW_LSC:v1 H1:MASTER_OVERFLOW_LSC:v10 H1:MASTER_OVERFLOW_LSC:v11 H1:MASTER_OVERFLOW_LSC:v99 H1:MISSING_RAW:v1 H1:MISSING_RAW:v10 H1:MISSING_RAW:v11 H1:MISSING_RAW:v99 H1:MISSING_RDS_C03_L2:v1 H1:MISSING_RDS_C03_L2:v10 H1:MISSING_RDS_C03_L2:v11 H1:MISSING_RDS_C03_L2:v99 H1:MISSING_RDS_LEVEL_1:v1 H1:MISSING_RDS_LEVEL_1:v10 H1:MISSING_RDS_LEVEL_1:v11 H1:MISSING_RDS_LEVEL_1:v99 H1:NO_CALIB_LINE:v1 H1:NO_CALIB_LINE:v10 H1:NO_CALIB_LINE:v11 H1:NO_CALIB_LINE:v99 H1:OUT_OF_LOCK:v1 H1:OUT_OF_LOCK:v10 H1:OUT_OF_LOCK:v11 H1:OUT_OF_LOCK:v99 H1:PRE_LOCKLOSS_30_SEC:v1 H1:PRE_LOCKLOSS_30_SEC:v10 H1:PRE_LOCKLOSS_30_SEC:v11 H1:PRE_LOCKLOSS_30_SEC:v99 H1:SEVERE_LSC_OVERFLOW:v0 H1:SEVERE_LSC_OVERFLOW:v1 H1:SEVERE_LSC_OVERFLOW:v2 H1:SEVERE_LSC_OVERFLOW:v3 H1:SEVERE_LSC_OVERFLOW:v10 H1:SEVERE_LSC_OVERFLOW:v11 H1:SEVERE_LSC_OVERFLOW:v12 H1:SEVERE_LSC_OVERFLOW:v99
# Total duration of segments to be analyzed: 46382185
#seg    start      stop    duration
 127  816812488  816814153   1665
 128  816816157  816818400   2243
 129  816819345  816823607   4262
 130  816825229  816858420  33191
 130  816858423  816865153   6730
 131  816866663  816868982   2319
 132  816869713  816892476  22763
 133  816894486  816897913   3427
 134  816898945  816901155   2210
 135  816901601  816908893   7292
 136  816909479  816913993   4514
 137  816915659  816922487   6828
 138  816923281  816926352   3071
 138  816926355  816929067   2712
 138  816929069  816946933  17864
 139  816948519  816951343   2824
 139  816951345  816952139    794
 140  816953193  816962630   9437
 141  816963358  816969462   6104
 142  816970965  816971113    148
 143  816974803  816977575   2772
 144  816991143  816997263   6120
 144  816997265  817000712   3447
 144  817000715  817003847   3132
 144  817003849  817012424   8575
 144  817012427  817015977   3550
 144  817015980  817018425   2445
 144  817018428  817018552    124
 144  817018555  817031473  12918
 145  817034008  817051924  17916
 145  817051927  817052219    292
 145  817052222  817067155  14933
 145  817067157  817068234   1077
 146  817071048  817073858   2810
 147  817074842  817076147   1305
 147  817076150  817077420   1270
 148  817080202  817080470    268
 149  817081349  817082113    764
 150  817085572  817088061   2489
 151  817088210  817101397  13187
 151  817101400  817103818   2418
 152  817104793  817107053   2260
 153  817108112  817111760   3648
 153  817111763  817138137  26374
 153  817138140  817150577  12437
 153  817150580  817160023   9443
 153  817160026  817163369   3343
 153  817163372  817172307   8935
 153  817172309  817178287   5978
 154  817179724  817181740   2016
 154  817181743  817193769  12026
 154  817193772  817194199    427
 154  817194202  817197853   3651
 154  817197856  817214128  16272
 154  817214131  817218352   4221
 155  817219167  817224013   4846
 156  817228513  817229068    555
 156  817229069  817231993   2924
 157  817236172  817237069    897
 157  817237072  817237312    240
 157  817237315  817237683    368
 158  817238778  817238863     85
 159  817239402  817243333   3931
 160  817244187  817245945   1758
 161  817247901  817252428   4527
 162  817255379  817257924   2545
 162  817257927  817259617   1690
 162  817259620  817262054   2434
 163  817262116  817267806   5690
 164  817267934  817268022     88
 165  817268164  817269702   1538
 165  817269705  817275416   5711
 166  817276762  817278124   1362
 166  817278127  817291153  13026
 167  817291895  817301675   9780
 167  817301678  817302959   1281
 167  817302962  817312573   9611
 168  817314125  817314486    361
 169  817334047  817334233    186
 170  817335553  817340713   5160
 171  817343130  817347002   3872
 172  817348937  817351025   2088
 173  817352166  817353361   1195
 174  817353587  817362433   8846
 175  817363929  817398364  34435
 176  817404620  817404970    350
 177  817405819  817408088   2269
 178  817408137  817412738   4601
 179  817414689  817417664   2975
 180  817417918  817417958     40
 181  817418071  817419801   1730
 182  817419877  817423333   3456
 183  817424327  817425722   1395
 184  817427752  817431882   4130
 185  817432099  817439449   7350
 186  817439542  817442404   2862
 187  817443515  817450205   6690
 188  817450467  817454053   3586
 189  817454851  817454852      1
 190  817454855  817482539  27684
 191  817484113  817485253   1140
 193  817493409  817494021    612
 194  817494136  817496113   1977
 195  817497517  817502041   4524
 196  817502095  817503193   1098
 197  817506984  817508353   1369
 198  817509064  817510250   1186
 199  817511218  817519645   8427
 200  817519754  817549453  29699
 201  817551093  817551343    250
 202  817551461  817551469      8
 203  817551548  817552693   1145
 204  817555363  817564333   8970
 205  817566099  817566613    514
 206  817567848  817569522   1674
 207  817570188  817570681    493
 208  817573361  817575001   1640
 209  817575095  817577233   2138
 210  817577363  817577579    216
 211  817577663  817592533  14870
 212  817594520  817596476   1956
 213  817597348  817600256   2908
 214  817605934  817606492    558
 215  817606764  817618093  11329
 216  817633929  817662169  28240
 217  817664610  817682925  18315
 218  817684188  817687067   2879
 219  817688327  817688562    235
 219  817688565  817689447    882
 220  817701704  817707343   5639
 221  817708634  817714726   6092
 222  817723423  817730666   7243
 223  817730835  817753213  22378
 224  817757865  817764673   6808
 225  817765466  817766187    721
 226  817768021  817770767   2746
 227  817774855  817781833   6978
 228  817782558  817821553  38995
 229  817822627  817824427   1800
 230  817828411  817829006    595
 231  817829052  817839313  10261
 232  817841097  817844293   3196
 233  817844763  817845366    603
 234  817850070  817852385   2315
 235  817857283  817859392   2109
 236  817861772  817870609   8837
 237  817873174  817915187  42013
 238  817938432  817940291   1859
 239  817941908  817943228   1320
 240  817943607  817943837    230
 241  817944849  817953005   8156
 242  817959916  817978570  18654
 242  817978573  818003647  25074
 243  818003706  818006473   2767
 244  818006754  818012261   5507
 245  818030252  818034356   4104
 246  818035322  818037013   1691
 247  818037193  818059265  22072
 248  818060899  818068453   7554
 249  818069157  818077182   8025
 250  818077748  818093514  15766
 251  818094671  818096053   1382
 252  818097973  818098573    600
 253  818098844  818112793  13949
 254  818120524  818130342   9818
 255  818130581  818145065  14484
 256  818146101  818161393  15292
 257  818164648  818172826   8178
 258  818174757  818180053   5296
 259  818181463  818182033    570
 260  818188726  818206514  17788
 261  818207218  818227407  20189
 262  818227489  818238896  11407
 263  818244105  818261473  17368
 264  818263897  818267523   3626
 265  818270274  818286896  16622
 266  818290241  818291413   1172
 267  818292646  818322361  29715
 268  818324474  818326513   2039
 269  818327343  818338808  11465
 270  818340677  818343163   2486
 271  818344995  818345473    478
 272  818345622  818346837   1215
 273  818349742  818352284   2542
 274  818355312  818356273    961
 275  818358542  818365796   7254
 276  818367579  818370673   3094
 277  818371863  818407379  35516
 278  818409295  818419686  10391
 279  818419755  818426514   6759
 280  818428397  818438953  10556
 281  818448634  818449333    699
 282  818449563  818449864    301
 283  818449901  818454073   4172
 284  818456437  818456454     17
 285  818456528  818457133    605
 286  818457864  818460061   2197
 287  818462869  818471452   8583
 288  818471614  818479693   8079
 289  818485616  818522046  36430
 290  818522294  818524753   2459
 291  818547092  818548859   1767
 292  818550091  818551008    917
 293  818552070  818575693  23623
 294  818577371  818604186  26815
 295  818606090  818616793  10703
 296  818617456  818619133   1677
 297  818621618  818635016  13398
 298  818636410  818636533    123
 299  818637603  818641133   3530
 299  818641136  818645208   4072
 300  818647355  818649493   2138
 300  818649505  818649506      1
 301  818649640  818654653   5013
 302  818657617  818677604  19987
 303  818681335  818687173   5838
 304  818689526  818695213   5687
 305  818695661  818712013  16352
 305  818712058  818712059      1
 306  818712375  818715313   2938
 307  818716549  818718013   1464
 308  818718840  818719603    763
 309  818720844  818723593   2749
 310  818725527  818728393   2866
 311  818730103  818734855   4752
 312  818736605  818768713  32108
 313  818770503  818790362  19859
 314  818791706  818793787   2081
 315  818795618  818800573   4955
 316  818801834  818805493   3659
 317  818809957  818812393   2436
 317  818812417  818812418      1
 318  818814826  818814968    142
 319  818816477  818817005    528
 320  818817518  818831824  14306
 321  818832578  818860213  27635
 322  818862107  818878557  16450
 323  818880188  818883193   3005
 324  818883464  818885353   1889
 325  818886084  818888268   2184
 326  818888966  818893967   5001
 327  818894582  818901373   6791
 328  818902910  818911813   8903
 329  818912156  818917813   5657
 330  818919353  818945579  26226
 331  818946980  818952356   5376
 332  818953327  818954290    963
 333  818955978  818959136   3158
 333  818959400  818959403      3
 334  818961755  818969113   7358
 335  818969936  819028020  58084
 336  819029601  819030073    472
 337  819033769  819042913   9144
 338  819047054  819048833   1779
 339  819049472  819049993    521
 340  819052128  819055213   3085
 341  819055400  819057912   2512
 342  819059272  819060192    920
 343  819061326  819061873    547
 343  819061926  819061927      1
 344  819062005  819062773    768
 344  819062826  819062827      1
 345  819062939  819066610   3671
 346  819069292  819075637   6345
 347  819076642  819076984    342
 348  819078358  819089413  11055
 349  819089611  819090301    690
 350  819090401  819091573   1172
 350  819091599  819091600      1
 351  819091876  819093853   1977
 352  819094356  819094453     97
 353  819095330  819100880   5550
 354  819100906  819101639    733
 355  819101643  819104293   2650
 356  819105095  819113413   8318
 357  819114475  819124273   9798
 357  819124298  819124300      2
 358  819124456  819127993   3537
 359  819128146  819129842   1696
 360  819144129  819144553    424
 361  819145645  819147013   1368
 362  819165778  819185263  19485
 363  819189059  819191056   1997
 364  819192072  819201781   9709
 365  819202650  819202863    213
 366  819202879  819204073   1194
 367  819204688  819210013   5325
 368  819210534  819211273    739
 369  819212082  819216073   3991
 370  819217966  819218593    627
 371  819218919  819226573   7654
 372  819228203  819228468    265
 373  819229754  819230113    359
 374  819230311  819234373   4062
 374  819234397  819234398      1
 375  819235345  819238093   2748
 375  819238104  819238105      1
 376  819241451  819250632   9181
 377  819252274  819269413  17139
 378  819271266  819292652  21386
 378  819292655  819295033   2378
 379  819295717  819299713   3996
 380  819300449  819307993   7544
 380  819308033  819308034      1
 381  819308240  819308537    297
 382  819312017  819313033   1016
 384  819313797  819316033   2236
 385  819316143  819317085    942
 386  819323264  819324673   1409
 387  819324863  819325333    470
 388  819326844  819335888   9044
 389  819336002  819346961  10959
 390  819347043  819348184   1141
 391  819354505  819358273   3768
 392  819358366  819362041   3675
 393  819362242  819362593    351
 394  819364026  819370134   6108
 395  819371319  819377828   6509
 396  819378478  819380113   1635
 397  819380976  819392347  11371
 398  819397710  819400737   3027
 399  819402488  819404684   2196
 400  819405436  819409213   3777
 401  819410200  819410223     23
 402  819411761  819418753   6992
 403  819419475  819424082   4607
 404  819424973  819468370  43397
 405  819468748  819480732  11984
 406  819486095  819555904  69809
 407  819557861  819560053   2192
 408  819560225  819573177  12952
 409  819574106  819579897   5791
 410  819580664  819600193  19529
 411  819601648  819604093   2445
 412  819605130  819640813  35683
 413  819642439  819657071  14632
 414  819659384  819661316   1932
 415  819662144  819697618  35474
 416  819698739  819725831  27092
 417  819726138  819729063   2925
 418  819731983  819734713   2730
 419  819755886  819756282    396
 420  819757726  819760333   2607
 421  819761763  819763753   1990
 422  819764281  819768054   3773
 423  819768252  819790002  21750
 424  819791652  819801969  10317
 425  819803753  819822551  18798
 426  819823046  819825373   2327
 427  819827551  819828193    642
 428  819828488  819828916    428
 428  819828919  819829933   1014
 429  819830689  819837732   7043
 430  819839073  819841213   2140
 431  819841372  819842625   1253
 432  819843526  819847153   3627
 433  819847379  819849433   2054
 434  819850670  819850753     83
 435  819850869  819856874   6005
 436  819857006  819881026  24020
 437  819882118  819887386   5268
 438  819888765  819894193   5428
 438  819894215  819894216      1
 439  819894360  819901722   7362
 440  819902363  819909124   6761
 441  819909314  819913629   4315
 442  819913759  819914473    714
 443  819914670  819916213   1543
 444  819916431  819922480   6049
 445  819923510  819927291   3781
 446  819930752  819930853    101
 447  819931087  819938413   7326
 448  819938768  819941653   2885
 449  819941790  819963915  22125
 449  819963918  819965953   2035
 449  819966008  819966009      1
 450  819966143  819968506   2363
 451  819977247  819977522    275
 452  819979099  819979267    168
 453  819982169  819983893   1724
 454  819985429  820001713  16284
 455  820002434  820002913    479
 456  820026973  820049713  22740
 457  820051021  820051513    492
 458  820052715  820052946    231
 459  820054389  820054688    299
 460  820060252  820060499    247
 461  820062025  820062973    948
 462  820064390  820087074  22684
 463  820089692  820097593   7901
 464  820097741  820100949   3208
 465  820102769  820103337    568
 466  820104221  820106703   2482
 467  820107411  820107853    442
 468  820111501  820111753    252
 469  820113112  820114033    921
 470  820114140  820114170     30
 471  820114254  820114257      3
 472  820117428  820123850   6422
 473  820123892  820139413  15521
 474  820139822  820141573   1751
 475  820142783  820143613    830
 475  820143651  820143652      1
 476  820144096  820144393    297
 477  820144497  820147257   2760
 478  820148015  820148533    518
 478  820148562  820148563      1
 479  820148760  820148765      5
 480  820149460  820150970   1510
 481  820152273  820157084   4811
 482  820157670  820171977  14307
 483  820173625  820173973    348
 483  820173979  820173980      1
 484  820174486  820175653   1167
 485  820177368  820194235  16867
 486  820196007  820199646   3639
 487  820204001  820210633   6632
 487  820210680  820210681      1
 488  820216753  820218646   1893
 489  820228454  820231333   2879
 489  820231364  820231365      1
 490  820231621  820250460  18839
 491  820251634  820251643      9
 492  820251657  820273451  21794
 493  820273686  820275900   2214
 494  820280886  820280902     16
 495  820280976  820284765   3789
 496  820285510  820301971  16461
 496  820301974  820304473   2499
 497  820304918  820316353  11435
 498  820316628  820321153   4525
 499  820321810  820322233    423
 500  820322418  820327209   4791
 501  820327808  820338086  10278
 502  820338288  820340173   1885
 503  820359180  820359381    201
 504  820359678  820364653   4975
 505  820365762  820370993   5231
 506  820373426  820375119   1693
 506  820375122  820380169   5047
 507  820381418  820381993    575
 507  820382000  820382001      1
 508  820382080  820399001  16921
 509  820409872  820420513  10641
 510  820420799  820422973   2174
 511  820423203  820424353   1150
 512  820425095  820426293   1198
 512  820426296  820429933   3637
 513  820431584  820432393    809
 513  820432404  820432406      2
 514  820432550  820433713   1163
 515  820435906  820438509   2603
 516  820438614  820443230   4616
 517  820444459  820450933   6474
 518  820451607  820451731    124
 519  820451803  820459780   7977
 520  820459881  820473193  13312
 520  820473243  820473244      1
 521  820473411  820479553   6142
 522  820480322  820480378     56
 522  820480383  820481413   1030
 523  820481564  820507933  26369
 524  820509989  820510633    644
 525  820512639  820522033   9394
 525  820522060  820522061      1
 526  820522272  820522513    241
 527  820522613  820522753    140
 528  820525502  820528733   3231
 529  820537954  820539373   1419
 530  820541648  820544827   3179
 531  820546174  820550176   4002
 532  820550275  820554526   4251
 533  820556256  820557373   1117
 534  820558606  820562867   4261
 535  820563687  820590105  26418
 535  820590108  820608073  17965
 536  820608158  820608181     23
 537  820608440  820608613    173
 538  820609231  820614853   5622
 539  820615215  820626109  10894
 540  820628379  820631601   3222
 541  820631683  820635193   3510
 542  820637054  820641062   4008
 543  820641167  820695652  54485
 544  820696305  820697571   1266
 544  820697574  820700087   2513
 545  820700944  820713046  12102
 546  820713795  820716167   2372
 547  820717712  820720922   3210
 548  820720953  820732008  11055
 549  820733035  820733824    789
 550  820734773  820737133   2360
 551  820737228  820739108   1880
 552  820739118  820741511   2393
 553  820742193  820748953   6760
 554  820750261  820750993    732
 555  820751649  820752433    784
 556  820753458  820756033   2575
 557  820760166  820782733  22567
 558  820782941  820805020  22079
 559  820806311  820828093  21782
 560  820829068  820847395  18327
 561  820848189  820852273   4084
 561  820852287  820852289      2
 562  820852657  820854493   1836
 563  820856245  820856833    588
 563  820856847  820856848      1
 564  820857155  820858153    998
 565  820859713  820860733   1020
 566  820861472  820861633    161
 567  820862326  820863793   1467
 568  820865924  820866313    389
 568  820866337  820866338      1
 569  820866526  820866793    267
 570  820866870  820867093    223
 571  820867914  820868593    679
 571  820868638  820868639      1
 572  820868794  820873186   4392
 573  820876092  820876273    181
 574  820876352  820876363     11
 575  820876732  820876813     81
 576  820876893  820877233    340
 577  820877425  820879033   1608
 578  820890881  820891273    392
 579  820891561  820893493   1932
 580  820893730  820893793     63
 581  820893936  820894125    189
 582  820895941  820898653   2712
 583  820898894  820902270   3376
 584  820902320  820909843   7523
 585  820910486  820913514   3028
 586  820913670  820921273   7603
 587  820923558  820934052  10494
 588  820934862  820940113   5251
 588  820940148  820940149      1
 589  820940415  820940708    293
 590  820940872  820942873   2001
 591  820965635  820967222   1587
 592  820968237  820973646   5409
 593  820976296  820978684   2388
 594  820978734  820981453   2719
 595  820982417  820993809  11392
 596  820995490  820995766    276
 597  820997694  820997773     79
 598  820998216  820998373    157
 599  821025824  821027233   1409
 600  821027406  821027426     20
 602  821032285  821034553   2268
 603  821037156  821037373    217
 604  821037497  821037553     56
 605  821037841  821037904     63
